year,gender,name,n
2019,female,MALVINA,112
2019,female,ANASTASIJA,111
2019,female,JULIJA,111
2019,female,LAUREN,111
2019,female,LÉA,111
2019,female,CAMILLE,110
2019,female,DAMARIS,110
2019,female,MONA,110
2019,female,TAIDA,110
2019,female,WILMA,110
2019,female,ANAHIT,109
2019,female,CARINA,109
2019,female,FABIANA,109
2019,female,KRISTINE,109
2019,female,MALENA,109
2019,female,MARINE,109
2019,female,OŁENA,109
2019,female,PRZEMYSŁAWA,109
2019,female,TOMIRA,109
2019,female,ANI,108
2019,female,GAYANE,108
2019,female,HILA,108
2019,female,INHA,108
2019,female,IWA,108
2019,female,KWIRYNA,108
2019,female,NIKITA,108
2019,female,TELIMENA,108
2019,female,ZYGRYDA,108
2019,female,AYLIN,107
2019,female,CHRISTA,107
2019,female,ITA,107
2019,female,MADELEINE,107
2019,female,DARINA,106
2019,female,DOROTHEA,106
2019,female,HELENE,106
2019,female,HENRIETTA,106
2019,female,KORINA,106
2019,female,LETICIA,106
2019,female,MARISA,106
2019,female,"NARINE",106
2019,female,RENISŁAWA,106
2019,female,SALWINA,106
2019,female,KHEDA,105
2019,female,XENIA,105
2019,female,LOLITA,104
2019,female,TANIA,104
2019,female,ARKADIA,103
2019,female,KARIONA,103
2019,female,ALEXIA,102
2019,female,CASSANDRA,102
2019,female,DAIANA,102
2019,female,ISABELL,102
2019,female,JANET,102
2019,female,LILLIAN,102
2019,female,MARÍA,102
2019,female,DALILA,101
2019,female,GABRIELE,101
2019,female,KORA,101
2019,female,LEOPOLDA,101
2019,female,NILA,101
2019,female,RAYANA,101
2019,female,TIFFANY,101
2019,female,ANNELIESE,100
2019,female,ELLI,100
2019,female,EUZEBIA,100
2019,female,MAKSYMILIANA,100
2019,female,BEATE,99
2019,female,JEANETTE,99
2019,female,LIAT,99
2019,female,MAKKA,99
2019,female,MARGITA,99
2019,female,MOLLY,99
2019,female,AMIT,98
2019,female,DAGNY,98
2019,female,DANIELLA,98
2019,female,SELMA,98
2019,female,ALBERTA,97
2019,female,ANZELMA,97
2019,female,BIBIANA,97
2019,female,DAROMIŁA,97
2019,female,ESRA,97
2019,female,KLOTYLDA,97
2019,female,LUSINE,97
2019,female,MATHILDE,97
2019,female,YASEMIN,97
2019,female,FLAVIA,96
2019,female,IULIA,96
2019,female,LANA,96
2019,female,LIJA,96
2019,female,NOGA,96
2019,female,RENATE,96
2019,female,SUZANA,96
2019,female,SYDONIA,96
2019,female,ANNABELLE,95
2019,female,CATERINA,95
2019,female,DAGMAR,95
2019,female,DOROTHY,95
2019,female,PIA,95
2019,female,SHIR,95
2019,female,KIMBERLY,94
2019,female,SASKIA,94
2019,female,ALODIA,93
2019,female,EMINE,93
2019,female,GAL,93
2019,female,JANETTA,93
2019,female,MARIANNE,93
2019,female,MARTIKA,93
2019,female,PETIMAT,93
2019,female,SELIN,93
2019,female,ZARINA,93
2019,female,ZORYANA,93
2019,female,ELSA,92
2019,female,FEDERICA,92
2019,female,IRAIDA,92
2019,female,LILIJA,92
2019,female,MICHELE,92
2019,female,MIHAELA,92
2019,female,NEONILA,92
2019,female,BRUNHILDA,91
2019,female,DARIYA,91
2019,female,FERNANDA,91
2019,female,JANETA,91
2019,female,TARA,91
2019,female,KONSTANTYNA,90
2019,female,RADZISŁAWA,90
2019,female,ROSWITA,90
2019,female,ALEJANDRA,89
2019,female,ANDRZELINA,89
2019,female,FARIDA,89
2019,female,MERYEM,89
2019,female,NETA,89
2019,female,SORAYA,89
2019,female,THUY,89
2019,female,VIOLA,89
2019,female,ALOJZJA,88
2019,female,GIORGIA,88
2019,female,INDIA,88
2019,female,ZUZA,88
2019,female,CHANA,87
2019,female,IWANNA,87
2019,female,JUSTINA,87
2019,female,KAIA,87
2019,female,KLARYSA,87
2019,female,KORALIA,87
2019,female,LILIT,87
2019,female,"NADEJDA",87
2019,female,ROSITA,87
2019,female,DILARA,86
2019,female,GERTRUD,86
2019,female,GIOVANNA,86
2019,female,LIUBA,86
2019,female,MONIQUE,86
2019,female,ROTEM,86
2019,female,DERYA,85
2019,female,ELIDIA,85
2019,female,HADAR,85
2019,female,HASMIK,85
2019,female,LUCIANA,85
2019,female,MICHELA,85
2019,female,PHUONG,85
2019,female,SIGRID,85
2019,female,TARSYLIA,85
2019,female,VANDA,85
2019,female,VIORICA,85
2019,female,YELENA,85
2019,female,ALIA,84
2019,female,ANYA,84
2019,female,ASIA,84
2019,female,AYŞE,84
2019,female,CELINE,84
2019,female,FLORENCIA,84
2019,female,MAI,84
2019,female,OFELIA,84
2019,female,ORIT,84
2019,female,STEFANIIA,84
2019,female,WALDEMARA,84
2019,female,ARYNA,83
2019,female,BRENDA,83
2019,female,ERICA,83
2019,female,INGE,83
2019,female,IVETA,83
2019,female,MARGARETTA,83
2019,female,MINA,83
2019,female,"NAAMA",83
2019,female,TALI,83
2019,female,WITA,83
2019,female,YEVHENIYA,83
2019,female,DAISY,82
2019,female,DALIDA,82
2019,female,IVONA,82
2019,female,MARYSIA,82
2019,female,AMÉLIE,81
2019,female,AMINAT,81
2019,female,ARNIKA,81
2019,female,KAROLINE,81
2019,female,MYRIAM,81
2019,female,RIMA,81
2019,female,ADELHEID,80
2019,female,DIANE,80
2019,female,ISABELA,80
2019,female,JANE,80
2019,female,KATHRYN,80
2019,female,KONRADA,80
2019,female,MICAELA,80
2019,female,"NAIRA",80
2019,female,"NATALI",80
2019,female,RODICA,80
2019,female,TRAUTA,80
2019,female,VALERIE,80
2019,female,WENESA,80
2019,female,WIOLA,80
2019,female,YING,80
2019,female,ZELMA,80
2019,female,BRIGIDA,79
2019,female,BURCU,79
2019,female,GERARDA,79
2019,female,LEONIE,79
2019,female,LIUBOU,79
2019,female,SHANI,79
2019,female,SOLOMIYA,79
2019,female,SUZAN,79
2019,female,ALANA,78
2019,female,CAROLIN,78
2019,female,ELISE,78
2019,female,JENIFER,78
2019,female,MAAYAN,78
2019,female,SAWA,78
2019,female,EVGENIYA,77
2019,female,JEKATIERINA,77
2019,female,JOANNE,77
2019,female,RUSŁANA,77
2019,female,THU,77
2019,female,WITOLDA,77
2019,female,AYLA,76
2019,female,DOMINICA,76
2019,female,EFRAT,76
2019,female,EINAT,76
2019,female,HADAS,76
2019,female,HORTENSJA,76
2019,female,JOANA,76
2019,female,LECHOSŁAWA,76
2019,female,LIUBOMYRA,76
2019,female,LOUISA,76
2019,female,WITOSŁAWA,76
2019,female,AYELET,75
2019,female,EUDOKIA,75
2019,female,FLORENCE,75
2019,female,HAŁYNA,75
2019,female,HEDWIG,75
2019,female,TACJANA,75
2019,female,ATENA,74
2019,female,GINA,74
2019,female,JANKA,74
2019,female,KERSTIN,74
2019,female,LUDMYŁA,74
2019,female,NONNA,74
2019,female,RYMMA,74
2019,female,SILVANA,74
2019,female,YAN,74
2019,female,AMAL,73
2019,female,ANETTE,73
2019,female,ARIELA,73
2019,female,ASYA,73
2019,female,DOBROMIRA,73
2019,female,GEORGIA,73
2019,female,HERMENEGILDA,73
2019,female,INBAL,73
2019,female,MÁRIA,73
2019,female,STEFANIYA,73
2019,female,ZYGMUNTA,73
2019,female,ALISON,72
2019,female,BERNADETTE,72
2019,female,KATHLEEN,72
2019,female,MARKHA,72
2019,female,YEVGENIYA,72
2019,female,ZAREMA,72
2019,female,ALIYA,71
2019,female,ESTELLE,71
2019,female,HOLLY,71
2019,female,MIŁA,71
2019,female,NOAM,71
2019,female,SIBEL,71
2019,female,TESSA,71
2019,female,ARIA,70
2019,female,ARMINE,70
2019,female,BOZHENA,70
2019,female,CHLOÉ,70
2019,female,GIZELLA,70
2019,female,GRYZELDA,70
2019,female,ILARIA,70
2019,female,LAWINIA,70
2019,female,LORETA,70
2019,female,MASZA,70
2019,female,MIEROSŁAWA,70
2019,female,"NADINA",70
2019,female,ALEKSA,69
2019,female,ALEVTYNA,69
2019,female,GIZEM,69
2019,female,JING,69
2019,female,MATHILDA,69
2019,female,MIJA,69
2019,female,MOR,69
2019,female,"NAWOJKA",69
2019,female,NICOLETA,69
2019,female,STEPANIIA,69
2019,female,SYLVIE,69
2019,female,AUDREY,68
2019,female,CANSU,68
2019,female,CHEN,68
2019,female,ESMERALDA,68
2019,female,FERDYNANDA,68
2019,female,FRANZISKA,68
2019,female,GAYA,68
2019,female,MILENIA,68
2019,female,MIROSLAVA,68
2019,female,ODETTA,68
2019,female,SASHA,68
2019,female,SERENA,68
2019,female,CHAJA,67
2019,female,EBRU,67
2019,female,FLAWIA,67
2019,female,MARŻOLENA,67
2019,female,MELITA,67
2019,female,VIKTORIJA,67
2019,female,ANABELLA,66
2019,female,ANGIELIKA,66
2019,female,ERNESTA,66
2019,female,EVGENIIA,66
2019,female,GUDRUN,66
2019,female,HONG,66
2019,female,LYUDMILA,66
2019,female,MATILDE,66
2019,female,MILADA,66
2019,female,"NADEZDA",66
2019,female,NGOC,66
2019,female,RUBY,66
2019,female,ŚWIĘTOSŁAWA,66
2019,female,WIRA,66
2019,female,WŁODZISŁAWA,66
2019,female,CELIA,65
2019,female,DAFNA,65
2019,female,FELICIA,65
2019,female,JOLITA,65
2019,female,LI,65
2019,female,LUDOSŁAWA,65
2019,female,VERONIQUE,65
2019,female,AALIYAH,64
2019,female,ARIEL,64
2019,female,ASTRYDA,64
2019,female,DOINA,64
2019,female,IELYZAVETA,64
2019,female,LAETITIA,64
2019,female,PAVLINA,64
2019,female,ROSALIA,64
2019,female,ROSALIE,64
2019,female,BÜŞRA,63
2019,female,CORINA,63
2019,female,DYONIZA,63
2019,female,IAROSLAVA,63
2019,female,KARENA,63
2019,female,LILIANE,63
2019,female,MAY,63
2019,female,NELYA,63
2019,female,OLESEA,63
2019,female,ORESTA,63
2019,female,SALOME,63
2019,female,AICHA,62
2019,female,AIGERIM,62
2019,female,ALISHA,62
2019,female,ALWINA,62
2019,female,ANZHALIKA,62
2019,female,DINARA,62
2019,female,ELISABETTA,62
2019,female,ELLIE,62
2019,female,FABIENNE,62
2019,female,GALIT,62
2019,female,LAN,62
2019,female,LIDWINA,62
2019,female,LILLIANA,62
2019,female,NONA,62
2019,female,RANIA,62
2019,female,ROZANNA,62
2019,female,SONYA,62
2019,female,THANH,62
2019,female,WIĘCESŁAWA,62
2019,female,ANABEL,61
2019,female,EDELGARDA,61
2019,female,EZGI,61
2019,female,GALIA,61
2019,female,JULIET,61
2019,female,LÉNA,61
2019,female,MARGIT,61
2019,female,"NANA",61
2019,female,"NATASCHA",61
2019,female,ODETA,61
2019,female,WALENTINA,61
2019,female,ZAHRA,61
2019,female,ALEXA,60
2019,female,ANTONELLA,60
2019,female,EMI,60
2019,female,ILSE,60
2019,female,INBAR,60
2019,female,KRZESISŁAWA,60
2019,female,LIHI,60
2019,female,LUANA,60
2019,female,MARIELA,60
2019,female,MARLENE,60
2019,female,NICOLETTE,60
2019,female,SHEILA,60
2019,female,SOFYA,60
2019,female,THEA,60
2019,female,ADELE,59
2019,female,ALBA,59
2019,female,ANISA,59
2019,female,CEZARIA,59
2019,female,CHARLOTTA,59
2019,female,ELODIE,59
2019,female,GRACIELA,59
2019,female,JAQUELINE,59
2019,female,JARMILA,59
2019,female,KARIMA,59
2019,female,LADA,59
2019,female,LATIKA,59
2019,female,LETIZIA,59
2019,female,LUDMYLA,59
2019,female,MELINA,59
2019,female,PARASKIEWIA,59
2019,female,REHINA,59
2019,female,RONIT,59
2019,female,ROXANNE,59
2019,female,RUZANNA,59
2019,female,SANDY,59
2019,female,TOSIA,59
2019,female,ALEXIS,58
2019,female,EDEN,58
2019,female,IVA,58
2019,female,MARGARETHE,58
2019,female,MORAN,58
2019,female,RIMMA,58
2019,female,ROMY,58
2019,female,ZAIRA,58
2019,female,AISZA,57
2019,female,ALINE,57
2019,female,DONNA,57
2019,female,HIACENTA,57
2019,female,HUONG,57
2019,female,IMELDA,57
2019,female,LIOR,57
2019,female,ŁARISA,57
2019,female,MELA,57
2019,female,MELODY,57
2019,female,"NATIA",57
2019,female,RUFINA,57
2019,female,SELINA,57
2019,female,TANYA,57
2019,female,VIVIANE,57
2019,female,ZYGLINDA,57
2019,female,AGATHE,56
2019,female,BOŻYSŁAWA,56
2019,female,DANIEL,56
2019,female,ELFRIEDE,56
2019,female,ERIN,56
2019,female,GOHAR,56
2019,female,HANNELORA,56
2019,female,KHADIZHAT,56
2019,female,LOTTA,56
2019,female,MARI,56
2019,female,"NADIN",56
2019,female,PATRYCIA,56
2019,female,RADOMIŁA,56
2019,female,SAMUELA,56
2019,female,SEVDA,56
2019,female,ANNALIZA,55
2019,female,ASENATA,55
2019,female,CHELSEA,55
2019,female,DORINA,55
2019,female,FANNY,55
2019,female,JEANNETTE,55
2019,female,KARMELA,55
2019,female,KAYAH,55
2019,female,LEE,55
2019,female,MARGHERITA,55
2019,female,OR,55
2019,female,REBECA,55
2019,female,RINA,55
2019,female,ROMI,55
2019,female,ROXANNA,55
2019,female,SAFIYA,55
2019,female,SANTANA,55
2019,female,THERESA,55
2019,female,THERESE,55
2019,female,TONIA,55
2019,female,AGRYPINA,54
2019,female,ANH,54
2019,female,ANKA,54
2019,female,DITTA,54
2019,female,ELIZABET,54
2019,female,FREDA,54
2019,female,KLEOPATRA,54
2019,female,MARCELLA,54
2019,female,MARTINE,54
2019,female,MERI,54
2019,female,NICOLLE,54
2019,female,RAYISA,54
2019,female,REUT,54
2019,female,RIWANA,54
2019,female,ROMANIA,54
2019,female,SHIRLEY,54
2019,female,TANJA,54
2019,female,VIYALETA,54
2019,female,ZBYSŁAWA,54
2019,female,AYSHAT,53
2019,female,BOGDANNA,53
2019,female,DENIZ,53
2019,female,EDELTRUDA,53
2019,female,ELIDA,53
2019,female,ESTELLA,53
2019,female,FORTUNATA,53
2019,female,GAMZE,53
2019,female,LEJLA,53
2019,female,"NADYA",53
2019,female,PRISCILLA,53
2019,female,SELWINA,53
2019,female,SIVAN,53
2019,female,WIKTORIJA,53
2019,female,ANAIS,52
2019,female,ATHINA,52
2019,female,DORIT,52
2019,female,EDA,52
2019,female,IOANA,52
2019,female,IRIT,52
2019,female,KARALINA,52
2019,female,LAVINIA,52
2019,female,MARISSA,52
2019,female,PHOEBE,52
2019,female,SHELLY,52
2019,female,THI THUY,52
2019,female,ADELAIDA,51
2019,female,ALLISON,51
2019,female,CATALEYA,51
2019,female,CHANTELLE,51
2019,female,CHRYSTYNA,51
2019,female,CORINNA,51
2019,female,GILI,51
2019,female,HA,51
2019,female,HOA,51
2019,female,INOCENTA,51
2019,female,KATALIN,51
2019,female,LIYA,51
2019,female,ORYSYA,51
2019,female,ÖZGE,51
2019,female,RIVKA,51
2019,female,TALIA,51
2019,female,ULANA,51
2019,female,ZONIA,51
2019,female,ASLI,50
2019,female,BASIA,50
2019,female,CATALINA,50
2019,female,DUYGU,50
2019,female,ELEANOR,50
2019,female,ILLONA,50
2019,female,JANETTE,50
2019,female,KASSANDRA,50
2019,female,LUCYLLA,50
2019,female,MERIEM,50
2019,female,"NATHALIA",50
2019,female,PERLA,50
2019,female,SHAHAR,50
2019,female,SOFÍA,50
2019,female,SWITLANA,50
2019,female,TANZILA,50
2019,female,VESNA,50
2019,female,AMEL,49
2019,female,ANNABELLA,49
2019,female,BETTY,49
2019,female,ELFRIEDA,49
2019,female,EVE,49
2019,female,FLORIANA,49
2019,female,GALI,49
2019,female,IANINA,49
2019,female,INDIRA,49
2019,female,JAMILA,49
2019,female,KONSTANTINA,49
2019,female,LIMOR,49
2019,female,LORA,49
2019,female,LUTOSŁAWA,49
2019,female,MARIONA,49
2019,female,NGA,49
2019,female,NIKOLE,49
2019,female,REMIGIA,49
2019,female,SIGAL,49
2019,female,ANDA,48
2019,female,ANNABEL,48
2019,female,ASMA,48
2019,female,CAROL,48
2019,female,ELİF,48
2019,female,EVGENIA,48
2019,female,GERLINDA,48
2019,female,HATICE,48
2019,female,LUCYLIA,48
2019,female,MIRTA,48
2019,female,"NADA",48
2019,female,OLESŁAWA,48
2019,female,ORYNA,48
2019,female,RENARDA,48
2019,female,SWIETLANA,48
2019,female,AGNESE,47
2019,female,ANASTAZIA,47
2019,female,DAMLA,47
2019,female,DELIA,47
2019,female,ELKE,47
2019,female,ELWINA,47
2019,female,GEMMA,47
2019,female,JURATA,47
2019,female,JÚLIA,47
2019,female,KATEŘINA,47
2019,female,LIDZIYA,47
2019,female,OCTAVIA,47
2019,female,PINAR,47
2019,female,SALOMEJA,47
2019,female,SHIRI,47
2019,female,SONA,47
2019,female,ŚWIETŁANA,47
2019,female,ZALINA,47
2019,female,ANDRZEJA,46
2019,female,ANGELIQUE,46
2019,female,ASTRIDA,46
2019,female,DANISŁAWA,46
2019,female,EMILI,46
2019,female,INÉS,46
2019,female,IVY,46
2019,female,JOLANTYNA,46
2019,female,KARMENA,46
2019,female,KATHY,46
2019,female,KETEVAN,46
2019,female,KIMBERLEY,46
2019,female,KÜBRA,46
2019,female,LILJA,46
2019,female,MINH,46
2019,female,ÖZLEM,46
2019,female,PALMIRA,46
2019,female,RÓŻAMARIA,46
2019,female,SANA,46
2019,female,THI HOA,46
2019,female,WEI,46
2019,female,YADVIHA,46
2019,female,YARDEN,46
2019,female,YOLANDA,46
2019,female,ALYSSA,45
2019,female,ANTANINA,45
2019,female,ANŻELA,45
2019,female,HEATHER,45
2019,female,JULIIA,45
2019,female,KATYA,45
2019,female,MADLENA,45
2019,female,MARTYNIKA,45
2019,female,META,45
2019,female,NINEL,45
2019,female,SENA,45
2019,female,STENIA,45
2019,female,TEONA,45
2019,female,THI HUONG,45
2019,female,UTA,45
2019,female,VERÓNICA,45
2019,female,ZENIA,45
2019,female,ZIPORA,45
2019,female,BAR,44
2019,female,CAROLYN,44
2019,female,CHRISTIANA,44
2019,female,CONSTANCE,44
2019,female,EUSTACHIA,44
2019,female,EVELIN,44
2019,female,LIN,44
2019,female,MIKAELA,44
2019,female,MIYA,44
2019,female,NITZAN,44
2019,female,SHOSHANA,44
2019,female,SILVIYA,44
2019,female,VLADLENA,44
2019,female,YU,44
2019,female,ANASTASSIYA,43
2019,female,ANUSH,43
2019,female,CHRISTIANE,43
2019,female,DORIANA,43
2019,female,EMILLY,43
2019,female,IGNACJA,43
2019,female,MARICA,43
2019,female,MIRIA,43
2019,female,MYA,43
2019,female,NIKI,43
2019,female,RONJA,43
2019,female,STEPANIYA,43
2019,female,SYLWIANA,43
2019,female,VERED,43
2019,female,ZOÉ,43
2019,female,AMÉLIA,42
2019,female,ANNEMARIA,42
2019,female,ANNIE,42
2019,female,DELPHINE,42
2019,female,IRA,42
2019,female,JEKATERINA,42
2019,female,LOREDANA,42
2019,female,MARA,42
2019,female,MÉLANIE,42
2019,female,"NATALY",42
2019,female,NOYA,42
2019,female,OLYMPIA,42
2019,female,ROSANA,42
2019,female,SALLY,42
2019,female,SZARLOTTA,42
2019,female,YVETTE,42
2019,female,ZOI,42
2019,female,ZSUZSANNA,42
2019,female,ŻANET,42
2019,female,ŻYWIA,42
2019,female,ASTA,41
2019,female,BETÜL,41
2019,female,BOHDANNA,41
2019,female,DOBIESŁAWA,41
2019,female,INGEBURGA,41
2019,female,IULIANA,41
2019,female,JIE,41
2019,female,LESZKA,41
2019,female,LIV,41
2019,female,MADELINE,41
2019,female,"NATACHA",41
2019,female,NELLIE,41
2019,female,RADA,41
2019,female,SAVANNAH,41
2019,female,SIMA,41
2019,female,TATEVIK,41
2019,female,TEA,41
2019,female,ZAINAB,41
2019,female,ZITA,41
2019,female,ASET,40
2019,female,BERNATA,40
2019,female,COLETTE,40
2019,female,ELFRIDA,40
2019,female,IVONNE,40
2019,female,IZAURA,40
2019,female,MADDALENA,40
2019,female,MELIKE,40
2019,female,MICHELLA,40
2019,female,MIRENA,40
2019,female,"NATÁLIA",40
2019,female,NIKODEMA,40
2019,female,PARASKA,40
2019,female,TUĞBA,40
2019,female,WALTRUDA,40
2019,female,WASILIKI,40
2019,female,YI,40
2019,female,ZOHAR,40
2019,female,AMAYA,39
2019,female,AMELA,39
2019,female,ANELIA,39
2019,female,AYALA,39
2019,female,BELINDA,39
2019,female,CEZARA,39
2019,female,CLARISSA,39
2019,female,FELICYTAS,39
2019,female,GALYA,39
2019,female,JURGITA,39
2019,female,KLAVDIIA,39
2019,female,LEONIŁA,39
2019,female,LIANNA,39
2019,female,LUZIE,39
2019,female,MAGALI,39
2019,female,OFRI,39
2019,female,RENALDA,39
2019,female,ROSWITHA,39
2019,female,TOLISŁAWA,39
2019,female,TUĞÇE,39
2019,female,VASILISA,39
2019,female,ADRIA,38
2019,female,ANNABELL,38
2019,female,ATINA,38
2019,female,BAZHENA,38
2019,female,BERNADA,38
2019,female,BRUNA,38
2019,female,CORINNE,38
2019,female,DAFNE,38
2019,female,DESPINA,38
2019,female,ESTELA,38
2019,female,EVELINE,38
2019,female,FREYA,38
2019,female,LEOPOLDYNA,38
2019,female,LIRON,38
2019,female,MELINDA,38
2019,female,MÓNICA,38
2019,female,NORMA,38
2019,female,POLIANNA,38
2019,female,RASA,38
2019,female,SHAKED,38
2019,female,TIMEA,38
2019,female,VAN,38
2019,female,WICTORIA,38
2019,female,YULIANNA,38
2019,female,YUSTYNA,38
2019,female,ZOË,38
2019,female,ANNELIZA,37
2019,female,ARMANDA,37
2019,female,CHRISTEL,37
2019,female,GENIA,37
2019,female,IVANKA,37
2019,female,JAGUSŁAWA,37
2019,female,JUANA,37
2019,female,KHATUNA,37
2019,female,KRYSTINA,37
2019,female,LAURENCE,37
2019,female,LELA,37
2019,female,MAYYA,37
2019,female,MILICA,37
2019,female,MYLANA,37
2019,female,NOOR,37
2019,female,RANDIA,37
2019,female,ROCIO,37
2019,female,ROMANNA,37
2019,female,SANDRINE,37
2019,female,SOFI,37
2019,female,THI PHUONG,37
2019,female,ULRIKE,37
2019,female,VICKY,37
2019,female,VIKTÓRIA,37
2019,female,WITALIA,37
2019,female,WIWIANNA,37
2019,female,YEKATERINA,37
2019,female,ALBENA,36
2019,female,BAHAR,36
2019,female,BONAWENTURA,36
2019,female,CEREN,36
2019,female,DOMICELLA,36
2019,female,EDELGARD,36
2019,female,ELEN,36
2019,female,EURYDYKA,36
2019,female,FLORENCJA,36
2019,female,GRACJANNA,36
2019,female,GULNARA,36
2019,female,IRINI,36
2019,female,JANNA,36
2019,female,JEANNE,36
2019,female,KATALEJA,36
2019,female,LILLIA,36
2019,female,LYUBOMYRA,36
2019,female,MILAGROS,36
2019,female,NIKANDRA,36
2019,female,NORBERTA,36
2019,female,NOTBURGA,36
2019,female,NURIT,36
2019,female,ORINA,36
2019,female,SOL,36
2019,female,THI HIEN,36
2019,female,THI THANH,36
2019,female,WENDY,36
2019,female,ZEHRA,36
2019,female,ZULIKHAN,36
2019,female,ANNE-MARIE,35
2019,female,AYESHA,35
2019,female,BIRGIT,35
2019,female,CAITLIN,35
2019,female,DALICJA,35
2019,female,DANUSIA,35
2019,female,EDELTRAUTA,35
2019,female,ESMA,35
2019,female,HAGAR,35
2019,female,HUYEN,35
2019,female,INÈS,35
2019,female,IZABEL,35
2019,female,LILYANA,35
2019,female,LINH,35
2019,female,LOTTE,35
2019,female,MADLEN,35
2019,female,MANANA,35
2019,female,MIRJAM,35
2019,female,MISZEL,35
2019,female,NEHA,35
2019,female,NUNE,35
2019,female,ORLY,35
2019,female,POOJA,35
2019,female,PRIYANKA,35
2019,female,QIAN,35
2019,female,SAIDA,35
2019,female,TAMARI,35
2019,female,THI THU,35
2019,female,VITALIYA,35
2019,female,XIN,35
2019,female,YEVDOKIIA,35
2019,female,ALIYAH,34
2019,female,ALIZA,34
2019,female,ANDREEA,34
2019,female,BALWINA,34
2019,female,BELA,34
2019,female,CARMELA,34
2019,female,CAROLA,34
2019,female,DAIVA,34
2019,female,DAPHNE,34
2019,female,ELEKTRA,34
2019,female,ELZBIETA,34
2019,female,FAINA,34
2019,female,HANG,34
2019,female,HAYA,34
2019,female,HÉLÈNE,34
2019,female,IOANNA,34
2019,female,IREM,34
2019,female,JOVITA,34
2019,female,LIESELOTTE,34
2019,female,MEDINA,34
2019,female,MELANI,34
2019,female,MILLENA,34
2019,female,MIN,34
2019,female,MIRJANA,34
2019,female,MISZELA,34
2019,female,"NAILA",34
2019,female,"NATALJA",34
2019,female,NICOLLA,34
2019,female,NUR,34
2019,female,ROSEMARIA,34
2019,female,ROSIE,34
2019,female,SANTA,34
2019,female,WILHELMA,34
2019,female,ADELGUNDA,33
2019,female,ADINA,33
2019,female,ALIDA,33
2019,female,ALMIRA,33
2019,female,ANAÏS,33
2019,female,ANFISA,33
2019,female,ANISSA,33
2019,female,ANNA-MARIIA,33
2019,female,ARMINA,33
2019,female,AYSE,33
2019,female,ELIANE,33
2019,female,FATIMAH,33
2019,female,GÖZDE,33
2019,female,HAVA,33
