name,count,gender,area,age
Gerlinda,33,female,flanders,65-inf
Keziban,33,female,flanders,65-inf
Lilliane,33,female,flanders,65-inf
Ludgarda,33,female,flanders,65-inf
Madelena,33,female,flanders,65-inf
Margarete,33,female,flanders,65-inf
Marie-Henriette,33,female,flanders,65-inf
Sara,33,female,brussels,65-inf
Roberte,33,female,brussels,65-inf
Helga,33,female,brussels,65-inf
Erva,33,female,wallonia,0-17
Elvire,33,female,brussels,65-inf
Camille,33,female,brussels,65-inf
Beatrice,33,female,brussels,65-inf
Ariane,33,female,brussels,65-inf
Pascale,33,female,flanders,65-inf
Zélie,33,female,wallonia,65-inf
Ainhoa,33,female,wallonia,0-17
Alexie,33,female,wallonia,0-17
Açelya,33,female,wallonia,0-17
Bayane,33,female,wallonia,0-17
Clarissa,33,female,wallonia,0-17
Emine,33,female,wallonia,0-17
Ernestine,33,female,wallonia,0-17
Josefa,33,female,brussels,18-64
Germaan,33,male,flanders,65-inf
Gaëtan,33,male,flanders,65-inf
Batiste,33,male,flanders,0-17
Mayra,33,female,brussels,18-64
Maryna,33,female,brussels,18-64
Marylène,33,female,brussels,18-64
Mame,33,female,brussels,18-64
Leonora,33,female,brussels,18-64
Leonor,33,female,brussels,18-64
Khalida,33,female,brussels,18-64
Juliane,33,female,brussels,18-64
Malek,33,male,flanders,0-17
Kylan,33,male,flanders,0-17
Krzysztof,33,male,flanders,0-17
Keo,33,male,flanders,0-17
Jenno,33,male,flanders,0-17
Jaylano,33,male,flanders,0-17
Iyed,33,male,flanders,0-17
Hadrien,33,male,flanders,0-17
Grégoire,33,male,flanders,0-17
Gerard,33,male,flanders,0-17
Fouad,33,male,flanders,0-17
Farid,33,male,flanders,0-17
Ezekiel,33,male,flanders,0-17
Esad,33,male,flanders,0-17
Elton,33,male,flanders,0-17
Yusra,33,female,flanders,18-64
Edgard,33,male,flanders,0-17
Dustin,33,male,flanders,0-17
Diederik,33,male,flanders,0-17
Danial,33,male,flanders,0-17
Damir,33,male,flanders,0-17
Mieke,33,female,brussels,18-64
Mila,33,female,brussels,18-64
Miroslawa,33,female,brussels,18-64
Niklas,33,male,flanders,0-17
Tahar,33,male,wallonia,65-inf
Camillo,33,male,wallonia,65-inf
Zano,33,male,flanders,0-17
Yonah,33,male,flanders,0-17
Yazid,33,male,flanders,0-17
Thybe,33,male,flanders,0-17
Sim,33,male,flanders,0-17
Sibren,33,male,flanders,0-17
Samuël,33,male,flanders,0-17
Néo,33,male,flanders,0-17
Norbert,33,male,flanders,0-17
Nobel,33,male,flanders,0-17
Nikolaos,33,male,flanders,0-17
Nik,33,male,flanders,0-17
Nafissa,33,female,brussels,18-64
Moses,33,male,flanders,0-17
Miroslav,33,male,flanders,0-17
Maximus,33,male,flanders,0-17
Martim,33,male,flanders,0-17
Marek,33,male,flanders,0-17
Yosra,33,female,brussels,18-64
Wiam,33,female,brussels,18-64
Vilma,33,female,brussels,18-64
Tülay,33,female,brussels,18-64
Tuba,33,female,brussels,18-64
Soline,33,female,brussels,18-64
Sanja,33,female,brussels,18-64
Nikita,33,female,brussels,18-64
Benito,33,male,flanders,0-17
Arwin,33,male,flanders,0-17
Elias,33,male,flanders,65-inf
Arif,33,male,flanders,0-17
Nadim,33,male,brussels,18-64
Mouhcine,33,male,brussels,18-64
Krasimir,33,male,brussels,18-64
Jo,33,male,brussels,18-64
Jefferson,33,male,brussels,18-64
Hippolyte,33,male,brussels,18-64
Ghassan,33,male,brussels,18-64
Fawzi,33,male,brussels,18-64
Fares,33,male,brussels,18-64
Faki,33,male,brussels,18-64
Dogan,33,male,brussels,18-64
Bob,33,male,brussels,18-64
Blerim,33,male,brussels,18-64
Artan,33,male,brussels,18-64
Marie-Elise,33,female,flanders,0-17
Marianna,33,female,flanders,0-17
Mackenzie,33,female,flanders,0-17
Lian,33,female,flanders,0-17
Wilfried,33,male,brussels,65-inf
Ramazan,33,male,brussels,65-inf
Rachid,33,male,brussels,65-inf
Mostapha,33,male,brussels,65-inf
Gaetano,33,male,brussels,65-inf
Carlo,33,male,brussels,65-inf
Alex,33,male,brussels,65-inf
Adiel,33,male,flanders,65-inf
Amaat,33,male,flanders,65-inf
Augustijn,33,male,flanders,65-inf
Edistius,33,male,flanders,65-inf
Reza,33,male,brussels,18-64
Valéry,33,male,brussels,18-64
Miene,33,female,flanders,0-17
Abd,33,male,brussels,18-64
Andre,33,male,flanders,0-17
Alp,33,male,flanders,0-17
Adham,33,male,flanders,0-17
Abdessamad,33,male,flanders,0-17
Yona,33,female,flanders,0-17
Tugba,33,female,flanders,0-17
Toby,33,female,flanders,0-17
Shauny,33,female,flanders,0-17
Sevde,33,female,flanders,0-17
Rojin,33,female,flanders,0-17
Raizy,33,female,flanders,0-17
Anh,33,male,brussels,18-64
Abdessalam,33,male,brussels,18-64
Ornella,33,female,flanders,0-17
Mihrimah,33,female,flanders,0-17
Omaima,33,female,flanders,0-17
Zakarya,33,male,brussels,0-17
Yannick,33,male,brussels,0-17
Teo,33,male,brussels,0-17
Ramazan,33,male,brussels,0-17
Moustafa,33,male,brussels,0-17
Mouhamadou,33,male,brussels,0-17
Kenny,33,male,brussels,0-17
Jassim,33,male,brussels,0-17
Jaber,33,male,brussels,0-17
Fahd,33,male,brussels,0-17
Nouha,33,female,flanders,0-17
Miracle,33,female,flanders,0-17
Anne-Julie,33,female,wallonia,18-64
Athena,33,female,wallonia,0-17
Cansu,33,female,wallonia,18-64
Filimon,33,male,flanders,18-64
Marjo,33,male,flanders,18-64
Manoj,33,male,flanders,18-64
Man,33,male,flanders,18-64
Léo,33,male,flanders,18-64
Lindert,33,male,flanders,18-64
Leonel,33,male,flanders,18-64
Jerom,33,male,flanders,18-64
Honoré,33,male,flanders,18-64
Hakob,33,male,flanders,18-64
Hadrien,33,male,flanders,18-64
Gijsbrecht,33,male,flanders,18-64
Gennaro,33,male,flanders,18-64
Florentin,33,male,flanders,18-64
Ergin,33,male,flanders,18-64
Mir,33,male,flanders,18-64
Emerson,33,male,flanders,18-64
Dritan,33,male,flanders,18-64
Dirck,33,male,flanders,18-64
Dilan,33,male,flanders,18-64
Damiën,33,male,flanders,18-64
Belkacem,33,male,flanders,18-64
Behzad,33,male,flanders,18-64
Arton,33,male,flanders,18-64
Alikhan,33,male,flanders,18-64
Agatha,33,female,flanders,18-64
Ahlem,33,female,flanders,18-64
Albulena,33,female,flanders,18-64
Anastassia,33,female,flanders,18-64
Miguël,33,male,flanders,18-64
Mousa,33,male,flanders,18-64
Annamaria,33,female,flanders,18-64
Suresh,33,male,flanders,18-64
Magdalena,33,female,brussels,0-17
Melike,33,female,brussels,0-17
Monica,33,female,brussels,0-17
Noussayba,33,female,brussels,0-17
Sacha,33,female,brussels,0-17
Sinem,33,female,brussels,0-17
Tiffany,33,female,brussels,0-17
Yarni,33,male,flanders,18-64
Vitalii,33,male,flanders,18-64
Ugo,33,male,flanders,18-64
Theodore,33,male,flanders,18-64
Talip,33,male,flanders,18-64
Syuleyman,33,male,flanders,18-64
Suren,33,male,flanders,18-64
Mylan,33,male,flanders,18-64
Storm,33,male,flanders,18-64
Steyn,33,male,flanders,18-64
Carole-Anne,33,female,wallonia,18-64
Sekou,33,male,flanders,18-64
Saul,33,male,flanders,18-64
Sabah,33,male,flanders,18-64
Rolando,33,male,flanders,18-64
Robi,33,male,flanders,18-64
Ridouane,33,male,flanders,18-64
Rasul,33,male,flanders,18-64
Pierre-Yves,33,male,flanders,18-64
Ossama,33,male,flanders,18-64
Nurhan,33,male,flanders,18-64
Ania,33,female,flanders,18-64
Anoushka,33,female,flanders,18-64
Layan,33,female,brussels,0-17
Noreen,33,female,flanders,18-64
Maribel,33,female,flanders,18-64
Marites,33,female,flanders,18-64
Marwah,33,female,flanders,18-64
Marzanna,33,female,flanders,18-64
Mediha,33,female,flanders,18-64
Meena,33,female,flanders,18-64
Mendy,33,female,flanders,18-64
Milagros,33,female,flanders,18-64
Mirna,33,female,flanders,18-64
Mónica,33,female,flanders,18-64
Nadezda,33,female,flanders,18-64
Najiba,33,female,flanders,18-64
Narcisa,33,female,flanders,18-64
Rifka,33,female,flanders,18-64
Loranne,33,female,flanders,18-64
Sawsan,33,female,flanders,18-64
Sevdie,33,female,flanders,18-64
Sharis,33,female,flanders,18-64
Shkurte,33,female,flanders,18-64
Smahane,33,female,flanders,18-64
Songul,33,female,flanders,18-64
Sukran,33,female,flanders,18-64
Sévérine,33,female,flanders,18-64
Tamila,33,female,flanders,18-64
Thalissa,33,female,flanders,18-64
Thu,33,female,flanders,18-64
Tjorven,33,female,flanders,18-64
Yael,33,female,flanders,18-64
Madiha,33,female,flanders,18-64
Lonne,33,female,flanders,18-64
Ardita,33,female,flanders,18-64
Geert,33,female,flanders,18-64
Ava,33,female,flanders,18-64
Aysen,33,female,flanders,18-64
Aza,33,female,flanders,18-64
Berenice,33,female,flanders,18-64
Bilyana,33,female,flanders,18-64
Candida,33,female,flanders,18-64
Catty,33,female,flanders,18-64
Chafia,33,female,flanders,18-64
Christella,33,female,flanders,18-64
Dima,33,female,flanders,18-64
Ece,33,female,flanders,18-64
Fifi,33,female,flanders,18-64
Fikria,33,female,flanders,18-64
Gerardina,33,female,flanders,18-64
Lobna,33,female,flanders,18-64
Ginger,33,female,flanders,18-64
Goedroen,33,female,flanders,18-64
Grâce,33,female,flanders,18-64
Hajrije,33,female,flanders,18-64
Heidelinde,33,female,flanders,18-64
Ihssane,33,female,flanders,18-64
Intissar,33,female,flanders,18-64
Janny,33,female,flanders,18-64
Jetske,33,female,flanders,18-64
Jolyn,33,female,flanders,18-64
Lan,33,female,flanders,18-64
Lee,33,female,flanders,18-64
Ling,33,female,flanders,18-64
Lidia,33,female,brussels,0-17
Sokol,33,male,flanders,18-64
Klaudia,33,female,brussels,0-17
Adnane,33,male,wallonia,0-17
Johannie,33,female,wallonia,18-64
Hamide,33,female,wallonia,18-64
Gülten,33,female,wallonia,18-64
Giovannina,33,female,wallonia,18-64
Gaétane,33,female,wallonia,18-64
Elody,33,female,wallonia,18-64
Serife,33,female,flanders,65-inf
Sibylle,33,female,flanders,65-inf
Wenefrida,33,female,flanders,65-inf
Wilhelmine,33,female,flanders,65-inf
Elma,33,female,wallonia,18-64
Abderrahmane,33,male,wallonia,0-17
Alexys,33,male,wallonia,0-17
Katelijne,33,female,wallonia,18-64
Armando,33,male,wallonia,0-17
Bogdan,33,male,wallonia,0-17
Byron,33,male,wallonia,0-17
Dawson,33,male,wallonia,0-17
Kamel,33,male,wallonia,0-17
Lysandre,33,male,wallonia,0-17
Mahir,33,male,wallonia,0-17
Mickael,33,male,wallonia,0-17
Orazio,33,male,wallonia,0-17
Merita,33,female,wallonia,18-64
Roberto,33,male,wallonia,0-17
Romuald,33,male,wallonia,0-17
Juline,33,female,wallonia,18-64
Lilou,33,female,wallonia,18-64
Timy,33,male,wallonia,0-17
Yana,33,female,wallonia,18-64
Myrtille,33,female,wallonia,18-64
Mélissandre,33,female,wallonia,18-64
Mélusine,33,female,wallonia,18-64
Nazli,33,female,wallonia,18-64
Nihal,33,female,wallonia,18-64
Rabiaa,33,female,wallonia,18-64
Raziye,33,female,wallonia,18-64
Sahar,33,female,wallonia,18-64
Samiha,33,female,wallonia,18-64
Vilma,33,female,wallonia,18-64
Wahiba,33,female,wallonia,18-64
Widad,33,female,wallonia,18-64
Yolaine,33,female,wallonia,18-64
Linsay,33,female,wallonia,18-64
Zaina,33,female,wallonia,18-64
Matilda,33,female,wallonia,18-64
Erminia,33,female,wallonia,65-inf
Annamaria,33,female,wallonia,65-inf
Amina,33,female,wallonia,65-inf
Marie-Noelle,33,female,wallonia,18-64
Marie-Flore,33,female,wallonia,18-64
Marie-Alix,33,female,wallonia,18-64
Maria-Grazia,33,female,wallonia,18-64
Manel,33,female,wallonia,18-64
Ihssane,33,female,brussels,0-17
Madalena,33,female,wallonia,18-64
Safwane,33,male,wallonia,0-17
Orhan,33,male,wallonia,0-17
Mounira,33,female,wallonia,18-64
Belinay,33,female,brussels,0-17
Alicja,33,female,brussels,0-17
Alizée,33,female,brussels,0-17
Anisa,33,female,brussels,0-17
Diandra,33,female,wallonia,18-64
Cerise,33,female,wallonia,18-64
Cecilia,33,female,brussels,0-17
Eleni,33,female,brussels,0-17
Habiba,33,female,brussels,0-17
Ghita,33,female,brussels,0-17
Elza,33,female,brussels,0-17
Aida,33,female,brussels,0-17
Mamie,32,female,brussels,18-64
Magaly,32,female,brussels,18-64
Marie-Laurence,32,female,brussels,18-64
Marcelle,32,female,brussels,18-64
Manel,32,female,brussels,18-64
Siri,32,female,flanders,0-17
Soline,32,female,flanders,0-17
Stans,32,female,flanders,0-17
Steffy,32,female,flanders,0-17
Suna,32,female,flanders,0-17
Suzy,32,female,flanders,0-17
Teresa,32,female,flanders,0-17
Violetta,32,female,flanders,0-17
Yüsra,32,female,flanders,0-17
My,32,female,brussels,18-64
Laurane,32,female,brussels,18-64
Laurette,32,female,brussels,18-64
Mandy,32,female,brussels,18-64
Samya,32,female,flanders,0-17
Liana,32,female,brussels,18-64
Lourdes,32,female,brussels,18-64
Zora,32,female,flanders,0-17
Fadime,32,female,flanders,0-17
Gisele,32,female,flanders,0-17
Malena,32,female,flanders,0-17
Merveille,32,female,flanders,0-17
Melda,32,female,flanders,0-17
Maurane,32,female,flanders,0-17
Marley,32,female,flanders,0-17
Marcelle,32,female,flanders,0-17
Marcelina,32,female,flanders,0-17
Lima,32,female,flanders,0-17
Milà,32,female,flanders,0-17
Lianne,32,female,flanders,0-17
Klaartje,32,female,flanders,0-17
Inna,32,female,flanders,0-17
Inci,32,female,flanders,0-17
Ilenia,32,female,flanders,0-17
Gita,32,female,flanders,0-17
Mikaela,32,female,flanders,0-17
Esil,32,female,flanders,0-17
Petra,32,female,flanders,0-17
Arielle,32,female,flanders,0-17
Nikol,32,female,flanders,0-17
Nela,32,female,flanders,0-17
Neda,32,female,flanders,0-17
Natali,32,female,flanders,0-17
Miryam,32,female,flanders,0-17
Ans,32,female,flanders,0-17
Aryana,32,female,flanders,0-17
Elizaveta,32,female,flanders,0-17
Aïda,32,female,flanders,0-17
Ecaterina,32,female,flanders,0-17
Eileen,32,female,flanders,0-17
Elea,32,female,flanders,0-17
Elene,32,female,flanders,0-17
Eliora,32,female,flanders,0-17
Rosaline,32,female,flanders,0-17
Daniella,32,female,wallonia,65-inf
Petronela,32,female,brussels,18-64
Monnique,32,female,flanders,65-inf
Pia,32,female,brussels,0-17
Teresa,32,female,brussels,0-17
Vera,32,female,brussels,0-17
Yvetta,32,female,flanders,65-inf
Tania,32,female,flanders,65-inf
Tamimount,32,female,flanders,65-inf
Nadya,32,female,flanders,65-inf
Yves,32,male,wallonia,0-17
Nissrine,32,female,brussels,0-17
Yousef,32,male,wallonia,0-17
Ylian,32,male,wallonia,0-17
Yazid,32,male,wallonia,0-17
Yanni,32,male,wallonia,0-17
Will,32,male,wallonia,0-17
Thierry,32,male,wallonia,0-17
Sloan,32,male,wallonia,0-17
Noha,32,female,brussels,0-17
Meryam,32,female,brussels,0-17
Salman,32,male,wallonia,0-17
Debora,32,female,brussels,0-17
Alessandra,32,female,brussels,0-17
Alisa,32,female,brussels,0-17
Ayah,32,female,brussels,0-17
Bayan,32,female,brussels,0-17
Camilla,32,female,brussels,0-17
Clarisse,32,female,brussels,0-17
Dahlia,32,female,brussels,0-17
Elia,32,female,brussels,0-17
Maha,32,female,brussels,0-17
Estera,32,female,brussels,0-17
Kadiata,32,female,brussels,0-17
Karina,32,female,brussels,0-17
Layana,32,female,brussels,0-17
Laïla,32,female,brussels,0-17
Leah,32,female,brussels,0-17
Louiza,32,female,brussels,0-17
Sammy,32,male,wallonia,0-17
Rowan,32,male,wallonia,0-17
Amelia,32,female,wallonia,65-inf
Jane,32,female,wallonia,65-inf
Alia,32,female,flanders,65-inf
Thérésa,32,female,wallonia,65-inf
Sophia,32,female,wallonia,65-inf
Saâdia,32,female,wallonia,65-inf
Roswitha,32,female,wallonia,65-inf
Rabia,32,female,wallonia,65-inf
Mimouna,32,female,wallonia,65-inf
Frédérique,32,female,wallonia,65-inf
Christiaene,32,female,flanders,65-inf
Francette,32,female,wallonia,65-inf
Eleni,32,female,wallonia,65-inf
Donata,32,female,wallonia,65-inf
Crocifissa,32,female,wallonia,65-inf
Chiara,32,female,wallonia,65-inf
Camillia,32,female,wallonia,65-inf
Anie,32,female,wallonia,65-inf
Anitta,32,female,flanders,65-inf
Christèle,32,female,flanders,65-inf
Riley,32,male,wallonia,0-17
Anakin,32,male,wallonia,0-17
Pierre-Louis,32,male,wallonia,0-17
Nil,32,male,wallonia,0-17
Ishaq,32,male,wallonia,0-17
Faustin,32,male,wallonia,0-17
Fabrizio,32,male,wallonia,0-17
Arian,32,male,wallonia,0-17
Anthonin,32,male,wallonia,0-17
Amedeo,32,male,wallonia,0-17
Eduarda,32,female,flanders,65-inf
Monicque,32,female,flanders,65-inf
Albina,32,female,flanders,0-17
Alima,32,female,flanders,0-17
Ameline,32,female,flanders,0-17
Amirah,32,female,flanders,0-17
Mariella,32,female,flanders,65-inf
Frederica,32,female,flanders,65-inf
Mélody,32,female,brussels,18-64
Hans,32,male,brussels,65-inf
Ruddy,32,male,wallonia,65-inf
Gwladys,32,female,wallonia,18-64
Hulya,32,female,wallonia,18-64
Ivette,32,female,wallonia,18-64
Joselyne,32,female,wallonia,18-64
Katheline,32,female,wallonia,18-64
Loïs,32,female,wallonia,18-64
Léticia,32,female,wallonia,18-64
Makka,32,female,wallonia,18-64
Mamie,32,female,wallonia,18-64
Marie-Aurore,32,female,wallonia,18-64
Marie-Ghislaine,32,female,wallonia,18-64
Maxime,32,female,wallonia,18-64
May,32,female,wallonia,18-64
Naciye,32,female,wallonia,18-64
Nazha,32,female,wallonia,18-64
Paolina,32,female,wallonia,18-64
Rabab,32,female,wallonia,18-64
Rima,32,female,wallonia,18-64
Savina,32,female,wallonia,18-64
Suzanna,32,female,wallonia,18-64
Theresia,32,female,wallonia,18-64
Thérèse-Marie,32,female,wallonia,18-64
Wilma,32,female,wallonia,18-64
Yelena,32,female,wallonia,18-64
Zaki,32,male,flanders,18-64
Yorrick,32,male,flanders,18-64
Yehuda,32,male,flanders,18-64
Xin,32,male,flanders,18-64
Gülsüm,32,female,wallonia,18-64
Gwendolyn,32,female,wallonia,18-64
Patryk,32,male,wallonia,18-64
Gudrun,32,female,wallonia,18-64
Raul,32,male,wallonia,18-64
Ringo,32,male,wallonia,18-64
Samer,32,male,wallonia,18-64
Silviu,32,male,wallonia,18-64
Séraphin,32,male,wallonia,18-64
Wei,32,male,wallonia,18-64
Wojciech,32,male,wallonia,18-64
Younès,32,male,wallonia,18-64
Pierrette,32,female,brussels,18-64
Polina,32,female,brussels,18-64
Senay,32,female,brussels,18-64
Sheila,32,female,brussels,18-64
Souade,32,female,brussels,18-64
Suzanna,32,female,brussels,18-64
Vjollca,32,female,brussels,18-64
Yannick,32,female,brussels,18-64
Yaël,32,female,brussels,18-64
Athéna,32,female,wallonia,18-64
Beverley,32,female,wallonia,18-64
Corentine,32,female,wallonia,18-64
Denisa,32,female,wallonia,18-64
Edwine,32,female,wallonia,18-64
Elmas,32,female,wallonia,18-64
Figen,32,female,wallonia,18-64
Giada,32,female,wallonia,18-64
Gianna,32,female,wallonia,18-64
Gizem,32,female,wallonia,18-64
Wayne,32,male,flanders,18-64
Vahe,32,male,flanders,18-64
Tybo,32,male,flanders,18-64
Tundzhay,32,male,flanders,18-64
Hélder,32,male,flanders,18-64
Houssein,32,male,flanders,18-64
Hendrik-Jan,32,male,flanders,18-64
Göksel,32,male,flanders,18-64
Gábor,32,male,flanders,18-64
Guust,32,male,flanders,18-64
Godwin,32,male,flanders,18-64
Fréderick,32,male,flanders,18-64
Flip,32,male,flanders,18-64
Emmanouil,32,male,flanders,18-64
Elyas,32,male,flanders,18-64
Egidius,32,male,flanders,18-64
Ebert,32,male,flanders,18-64
Dionysius,32,male,flanders,18-64
Clinton,32,male,flanders,18-64
Camilo,32,male,flanders,18-64
Bedri,32,male,flanders,18-64
Battal,32,male,flanders,18-64
Babak,32,male,flanders,18-64
Atif,32,male,flanders,18-64
Art,32,male,flanders,18-64
Amanuel,32,male,flanders,18-64
Akwasi,32,male,flanders,18-64
Abed,32,male,flanders,18-64
Abdifatah,32,male,flanders,18-64
Abdelillah,32,male,flanders,18-64
Abdelatif,32,male,flanders,18-64
Ivelin,32,male,flanders,18-64
Jairo,32,male,flanders,18-64
Juanito,32,male,flanders,18-64
Ran,32,male,flanders,18-64
Trudo,32,male,flanders,18-64
Titus,32,male,flanders,18-64
Timothée,32,male,flanders,18-64
Teddy,32,male,flanders,18-64
Stelian,32,male,flanders,18-64
Sohail,32,male,flanders,18-64
Shamil,32,male,flanders,18-64
Sener,32,male,flanders,18-64
Sardar,32,male,flanders,18-64
Rouslan,32,male,flanders,18-64
Rohan,32,male,flanders,18-64
Robel,32,male,flanders,18-64
Quint,32,male,flanders,18-64
Jude,32,male,flanders,18-64
Quinn,32,male,flanders,18-64
Ngoc,32,male,flanders,18-64
Naqibullah,32,male,flanders,18-64
Naci,32,male,flanders,18-64
Mohsin,32,male,flanders,18-64
Mehran,32,male,flanders,18-64
Marcellino,32,male,flanders,18-64
Marcelino,32,male,flanders,18-64
Léonard,32,male,flanders,18-64
Kushtrim,32,male,flanders,18-64
Konstantijn,32,male,flanders,18-64
Kjeld,32,male,flanders,18-64
Pierre-Michel,32,male,wallonia,18-64
Papy,32,male,wallonia,18-64
Piero,32,male,wallonia,65-inf
Mikoaj,32,male,flanders,0-17
Lancelot,32,male,flanders,0-17
Kirill,32,male,flanders,0-17
Job,32,male,flanders,0-17
Joaquín,32,male,flanders,0-17
Jess,32,male,flanders,0-17
Hussain,32,male,flanders,0-17
Guy,32,male,flanders,0-17
Flo,32,male,flanders,0-17
Fer,32,male,flanders,0-17
Eyden,32,male,flanders,0-17
Elio,32,male,flanders,0-17
Ekrem,32,male,flanders,0-17
Edis,32,male,flanders,0-17
Django,32,male,flanders,0-17
Curtis,32,male,flanders,0-17
Christ,32,male,flanders,0-17
Charel,32,male,flanders,0-17
Caspar,32,male,flanders,0-17
Boran,32,male,flanders,0-17
Batu,32,male,flanders,0-17
Badreddine,32,male,flanders,0-17
Armando,32,male,flanders,0-17
Ariel,32,male,flanders,0-17
Antoon,32,male,flanders,0-17
Aleandro,32,male,flanders,0-17
Abdelilah,32,male,flanders,0-17
Abd,32,male,flanders,0-17
Marnik,32,male,flanders,0-17
Mozes,32,male,flanders,0-17
Nikolay,32,male,wallonia,18-64
Nadim,32,male,flanders,0-17
Justin,32,male,wallonia,65-inf
Jean-Philippe,32,male,wallonia,65-inf
Hilaire,32,male,wallonia,65-inf
Franci,32,male,wallonia,65-inf
Eugenio,32,male,wallonia,65-inf
